"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"46423510","2020-06-08T22:57:00.000",,"DOT","Department of Transportation","Street Light Condition","Street Light Out",,"11214","2033 80 STREET","80 STREET","20 AVE","21 AVE",,,"ADDRESS","BROOKLYN",,,"Open",,,,"11 BROOKLYN","3062750064","BROOKLYN","985949","160608","UNKNOWN","Unspecified","BROOKLYN",,,,,,,,"40.60750804664717","-73.9938811270446","
,  
(40.60750804664717, -73.9938811270446)"
"46416788","2020-06-08T22:57:00.000",,"DEP","Department of Environmental Protection","Water System","Hydrant Locking Device Request (Use Comments) (WC5)",,"10452",,,,,"WEST 163 STREET","WOODYCREST AVENUE","INTERSECTION","BRONX",,,"Open",,,,"04 BRONX",,"BRONX","1004019","242369","PHONE","Unspecified","BRONX",,,,,,,,"40.831900200234024","-73.92856270428858","
,  
(40.831900200234024, -73.92856270428858)"
"46422248","2020-06-08T22:56:58.000","2020-06-08T23:23:55.000","NYPD","New York City Police Department","Noise - Residential","Loud Television","Residential Building/House","11221","165 HIMROD STREET","HIMROD STREET","CENTRAL AVENUE","WILSON AVENUE","CENTRAL AVENUE","WILSON AVENUE",,"BROOKLYN","HIMROD STREET",,"Closed",,"The Police Department responded and upon arrival those responsible for the condition were gone.","2020-06-09T03:23:57.000","04 BROOKLYN","3032660040","BROOKLYN","1005866","193543","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.69788119708704","-73.92204540054782","
,  
(40.69788119708704, -73.92204540054782)"
"46418648","2020-06-08T22:56:58.000","2020-06-08T23:21:11.000","NYPD","New York City Police Department","Illegal Fireworks","N/A","Street/Sidewalk","11226","68 EAST   19 STREET","EAST   19 STREET","TENNIS COURT","ALBEMARLE ROAD","TENNIS COURT","ALBEMARLE ROAD",,"BROOKLYN","EAST   19 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T03:21:14.000","14 BROOKLYN","3050990047","BROOKLYN","994839","175344","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.647949097726034","-73.96184107097778","
,  
(40.647949097726034, -73.96184107097778)"
"46415076","2020-06-08T22:56:47.000","2020-06-09T00:41:00.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10453","2075 CRESTON AVENUE","CRESTON AVENUE","EAST BURNSIDE AVENUE","EAST  180 STREET","EAST BURNSIDE AVENUE","EAST  180 STREET",,"BRONX","CRESTON AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:41:06.000","05 BRONX","2031690053","BRONX","1010765","250245","PHONE","Unspecified","BRONX",,,,,,,,"40.853499827754774","-73.90415422222642","
,  
(40.853499827754774, -73.90415422222642)"
"46421639","2020-06-08T22:56:45.000",,"HPD","Department of Housing Preservation and Development","WATER LEAK","SLOW LEAK","RESIDENTIAL BUILDING","11226","91 EAST   18 STREET","EAST   18 STREET",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2020-06-08T00:00:00.000","14 BROOKLYN","3050990035","BROOKLYN","994522","175735","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.649022681281075","-73.96298282884236","
,  
(40.649022681281075, -73.96298282884236)"
"46413846","2020-06-08T22:56:41.000","2020-06-08T23:10:02.000","NYPD","New York City Police Department","Homeless Street Condition","N/A","Street/Sidewalk","10025","2553 BROADWAY","BROADWAY","WEST   95 STREET","WEST   96 STREET","WEST   95 STREET","WEST   96 STREET",,"NEW YORK","BROADWAY",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T03:10:05.000","07 MANHATTAN","1012430055","MANHATTAN","992007","228699","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.79439858348815","-73.9719850831111","
,  
(40.79439858348815, -73.9719850831111)"
"46422358","2020-06-08T22:56:35.000","2020-06-08T23:12:06.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10460","1700 CROTONA PARK EAST","CROTONA PARK EAST","EAST  173 STREET","BEND","EAST  173 STREET","BEND",,"BRONX","CROTONA PARK EAST",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T03:12:08.000","03 BRONX","2029400011","BRONX","1014855","244448","MOBILE","Unspecified","BRONX",,,,,,,,"40.83757554812452","-73.88939626268355","
,  
(40.83757554812452, -73.88939626268355)"
"46413389","2020-06-08T22:56:31.000","2020-06-08T23:53:23.000","NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11236","1034 EAST   99 STREET","EAST   99 STREET","AVENUE J","AVENUE K","AVENUE J","AVENUE K",,"BROOKLYN","EAST   99 STREET",,"Closed",,"The Police Department issued a summons in response to the complaint.","2020-06-09T03:53:30.000","18 BROOKLYN","3082250055","BROOKLYN","1012973","173340","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.64240830535472","-73.8965012630622","
,  
(40.64240830535472, -73.8965012630622)"
"46421534","2020-06-08T22:56:29.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","11385","1683 PALMETTO STREET","PALMETTO STREET",,,,,"ADDRESS","Ridgewood",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2020-06-08T00:00:00.000","05 QUEENS","4034480043","QUEENS","1009406","194783","MOBILE","Unspecified","QUEENS",,,,,,,,"40.701275350762195","-73.90927434140175","
,  
(40.701275350762195, -73.90927434140175)"
"46421750","2020-06-08T22:56:21.000","2020-06-08T23:19:06.000","NYPD","New York City Police Department","Illegal Parking","Blocked Bike Lane","Street/Sidewalk","10035","371 PLEASANT AVENUE","PLEASANT AVENUE","EAST  119 STREET","EAST  120 STREET","EAST  119 STREET","EAST  120 STREET",,"NEW YORK","PLEASANT AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T03:19:08.000","11 MANHATTAN","1018070024","MANHATTAN","1003212","229769","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.79731850261006","-73.93151447726984","
,  
(40.79731850261006, -73.93151447726984)"
"46420786","2020-06-08T22:56:13.000","2020-06-08T23:10:56.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10472","1142 ELDER AVENUE","ELDER AVENUE","WATSON AVENUE","WESTCHESTER AVENUE","WATSON AVENUE","WESTCHESTER AVENUE",,"BRONX","ELDER AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T03:10:58.000","09 BRONX","2037400024","BRONX","1017783","240664","MOBILE","Unspecified","BRONX",,,,,,,,"40.827178933710755","-73.87883366062056","
,  
(40.827178933710755, -73.87883366062056)"
"46420383","2020-06-08T22:56:07.000","2020-06-08T23:10:59.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10012","113 SULLIVAN STREET","SULLIVAN STREET","SPRING STREET","PRINCE STREET","SPRING STREET","PRINCE STREET",,"NEW YORK","SULLIVAN STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T03:11:00.000","02 MANHATTAN","1005030009","MANHATTAN","983470","203747","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.72591511452985","-74.00281412648016","
,  
(40.72591511452985, -74.00281412648016)"
"46416914","2020-06-08T22:56:05.000",,"EDC","Economic Development Corporation","Noise - Helicopter","NYPD","Above Address","11231","4 4 STREET","4 STREET","SMITH STREET","HOYT STREET","SMITH STREET","HOYT STREET",,"BROOKLYN","4 STREET",,"In Progress",,,,"06 BROOKLYN","3004680010","BROOKLYN","985419","186285","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.67798597551767","-73.99578544926146","
,  
(40.67798597551767, -73.99578544926146)"
"46417428","2020-06-08T22:56:02.000","2020-06-08T23:09:50.000","NYPD","New York City Police Department","Drug Activity","Use Outside","Street/Sidewalk","11415","153 CUTHBERT ROAD","CUTHBERT ROAD","BREVOORT STREET","CUTHBERT ROAD","BREVOORT STREET","CUTHBERT ROAD",,"KEW GARDENS","CUTHBERT ROAD",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2020-06-09T03:09:53.000","09 QUEENS","4092420494","QUEENS","1031790","196959","ONLINE","Unspecified","QUEENS",,,,,,,,"40.70715600407749","-73.82853075664731","
,  
(40.70715600407749, -73.82853075664731)"
"46414840","2020-06-08T22:55:59.000","2020-06-08T23:14:24.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11421","86-05 91 AVENUE","91 AVENUE","86 STREET","87 STREET","86 STREET","87 STREET",,"WOODHAVEN","91 AVENUE",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2020-06-09T03:14:27.000","09 QUEENS","4089680035","QUEENS","1024073","189982","MOBILE","Unspecified","QUEENS",,,,,,,,"40.68804388611283","-73.85640594920328","
,  
(40.68804388611283, -73.85640594920328)"
"46420948","2020-06-08T22:55:52.000","2020-06-08T23:26:25.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","Street/Sidewalk","11103","38-12 30 AVENUE","30 AVENUE","38 STREET","STEINWAY STREET","38 STREET","STEINWAY STREET",,"ASTORIA","30 AVENUE",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2020-06-09T03:26:26.000","01 QUEENS","4006600045","QUEENS","1007610","217707","MOBILE","Unspecified","QUEENS",,,,,,,,"40.76420099065669","-73.91567205987059","
,  
(40.76420099065669, -73.91567205987059)"
"46416422","2020-06-08T22:55:50.000","2020-06-08T23:09:04.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11417","91-39 CHICOT ROAD","CHICOT ROAD","RICO PLACE","BEND","RICO PLACE","BEND",,"OZONE PARK","CHICOT ROAD",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T03:09:07.000","10 QUEENS","4113540040","QUEENS","1027226","185568","ONLINE","Unspecified","QUEENS",,,,,,,,"40.67591373096154","-73.8450650136629","
,  
(40.67591373096154, -73.8450650136629)"
"46415036","2020-06-08T22:55:50.000","2020-06-08T23:11:53.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10460","1700 CROTONA PARK EAST","CROTONA PARK EAST","EAST  173 STREET","BEND","EAST  173 STREET","BEND",,"BRONX","CROTONA PARK EAST",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T03:11:55.000","03 BRONX","2029400011","BRONX","1014855","244448","MOBILE","Unspecified","BRONX",,,,,,,,"40.83757554812452","-73.88939626268355","
,  
(40.83757554812452, -73.88939626268355)"
"46421683","2020-06-08T22:55:48.000","2020-06-08T23:39:06.000","NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","11230","133 WEBSTER AVENUE","WEBSTER AVENUE","SETON PLACE","OCEAN PARKWAY","SETON PLACE","OCEAN PARKWAY",,"BROOKLYN","WEBSTER AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T03:39:09.000","14 BROOKLYN","3054160115","BROOKLYN","991256","169152","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.63095694213601","-73.97475933672486","
,  
(40.63095694213601, -73.97475933672486)"
"46416589","2020-06-08T22:55:37.000","2020-06-08T23:24:55.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10032","845 RIVERSIDE DRIVE","RIVERSIDE DRIVE","BEND","WEST  160 STREET","BEND","WEST  160 STREET",,"NEW YORK","RIVERSIDE DRIVE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T03:24:57.000","12 MANHATTAN","1021350017","MANHATTAN","999002","244031","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.83647171493619","-73.94668848459759","
,  
(40.83647171493619, -73.94668848459759)"
"46421676","2020-06-08T22:55:10.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10458","2431 PROSPECT AVENUE","PROSPECT AVENUE","EAST  187 STREET","DEAD END","EAST  187 STREET","DEAD END",,"BRONX","PROSPECT AVENUE",,"In Progress",,,,"06 BRONX","2031040045","BRONX","1016815","250623","ONLINE","Unspecified","BRONX",,,,,,,,"40.854517082321316","-73.88228301689766","
,  
(40.854517082321316, -73.88228301689766)"
"46417898","2020-06-08T22:55:07.000","2020-06-08T22:57:01.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10472","1142 ELDER AVENUE","ELDER AVENUE","WATSON AVENUE","WESTCHESTER AVENUE","WATSON AVENUE","WESTCHESTER AVENUE",,"BRONX","ELDER AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T02:57:04.000","09 BRONX","2037400024","BRONX","1017783","240664","MOBILE","Unspecified","BRONX",,,,,,,,"40.827178933710755","-73.87883366062056","
,  
(40.827178933710755, -73.87883366062056)"
"46413681","2020-06-08T22:55:02.000","2020-06-08T23:11:42.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10460","1700 CROTONA PARK EAST","CROTONA PARK EAST","EAST  173 STREET","BEND","EAST  173 STREET","BEND",,"BRONX","CROTONA PARK EAST",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T03:11:45.000","03 BRONX","2029400011","BRONX","1014855","244448","MOBILE","Unspecified","BRONX",,,,,,,,"40.83757554812452","-73.88939626268355","
,  
(40.83757554812452, -73.88939626268355)"
"46416420","2020-06-08T22:55:00.000","2020-06-08T23:11:30.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10460","1700 CROTONA PARK EAST","CROTONA PARK EAST","EAST  173 STREET","BEND","EAST  173 STREET","BEND",,"BRONX","CROTONA PARK EAST",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T03:11:32.000","03 BRONX","2029400011","BRONX","1014855","244448","MOBILE","Unspecified","BRONX",,,,,,,,"40.83757554812452","-73.88939626268355","
,  
(40.83757554812452, -73.88939626268355)"
"46413721","2020-06-08T22:54:48.000","2020-06-08T23:33:14.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11213","943 ST MARKS AVENUE","ST MARKS AVENUE","KINGSTON AVENUE","ALBANY AVENUE","KINGSTON AVENUE","ALBANY AVENUE",,"BROOKLYN","ST MARKS AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T03:33:15.000","08 BROOKLYN","3012237501","BROOKLYN","1000827","185086","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.67467954738913","-73.94023853778342","
,  
(40.67467954738913, -73.94023853778342)"
"46417334","2020-06-08T22:54:46.000","2020-06-08T23:22:27.000","NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","11226","68 EAST   19 STREET","EAST   19 STREET","TENNIS COURT","ALBEMARLE ROAD","TENNIS COURT","ALBEMARLE ROAD",,"BROOKLYN","EAST   19 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T03:22:29.000","14 BROOKLYN","3050990047","BROOKLYN","994839","175344","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.647949097726034","-73.96184107097778","
,  
(40.647949097726034, -73.96184107097778)"
"46418957","2020-06-08T22:54:45.000","2020-06-08T23:32:41.000","NYPD","New York City Police Department","Illegal Parking","Blocked Bike Lane","Street/Sidewalk","11225","1080 UNION STREET","UNION STREET","FRANKLIN AVENUE","BEDFORD AVENUE","FRANKLIN AVENUE","BEDFORD AVENUE",,"BROOKLYN","UNION STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T03:32:42.000","09 BROOKLYN","3012730039","BROOKLYN","996379","183146","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.669361894622746","-73.95627743502958","
,  
(40.669361894622746, -73.95627743502958)"
"46419284","2020-06-08T22:54:40.000","2020-06-08T23:33:15.000","NYPD","New York City Police Department","Illegal Parking","Posted Parking Sign Violation","Street/Sidewalk","11691","162 BEACH    5 STREET","BEACH    5 STREET","DEAD END","SEAGIRT AVENUE","DEAD END","SEAGIRT AVENUE",,"FAR ROCKAWAY","BEACH    5 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T03:33:17.000","14 QUEENS","4156080001","QUEENS","1056362","156383","ONLINE","Unspecified","QUEENS",,,,,,,,"40.59561807855347","-73.7403377035114","
,  
(40.59561807855347, -73.7403377035114)"
"46415872","2020-06-08T22:54:38.000",,"EDC","Economic Development Corporation","Noise - Helicopter","Other","Above Address","11215","822 8 AVENUE","8 AVENUE","8 STREET","9 STREET","8 STREET","9 STREET",,"BROOKLYN","8 AVENUE",,"In Progress",,,,"06 BROOKLYN","3010900042","BROOKLYN","990109","181983","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.66617608846248","-73.97888051242371","
,  
(40.66617608846248, -73.97888051242371)"
